id;V1;V2;V3;V4;V5;V6;V7;V8;V9;LOCALIDAD;PARAMETRO;ANO
I4539;0;0;0.0021;0.5148;0.6837;0.0282;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a1995
I4540;0;0;0.0014;0.4592;0.7308;0.034;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a1996
I4541;0;0;0.001;0.4111;0.7717;0.0402;0.0002;0;0.0005;La29.25Lo65.75;WS50M;a1997
I4542;0;0;0.0014;0.4538;0.7354;0.0347;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a1998
I4543;0;0;0.003;0.5662;0.6405;0.0237;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a1999
I4544;0;0;0.0035;0.5892;0.6211;0.0219;0.0001;0;0.0003;La29.25Lo65.75;WS50M;a2000
I4545;0;0;0.0025;0.5375;0.6646;0.0261;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a2001
I4546;0;0;0.0027;0.5489;0.6549;0.0251;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a2002
I4547;0;0;0.003;0.5662;0.6405;0.0237;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a2003
I4548;0;0;0.0005;0.327;0.8432;0.0542;0.0002;0;0.0006;La29.25Lo65.75;WS50M;a2004
I4549;0;0;0.0011;0.4269;0.7582;0.038;0.0001;0;0.0005;La29.25Lo65.75;WS50M;a2005
I4550;0;0;0.0011;0.4269;0.7582;0.038;0.0001;0;0.0005;La29.25Lo65.75;WS50M;a2006
I4551;0;0;0.003;0.5662;0.6405;0.0237;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a2007
I4552;0;0;0.0046;0.6354;0.5823;0.0187;0;0;0.0003;La29.25Lo65.75;WS50M;a2008
I4553;0;0;0.0035;0.5892;0.6211;0.0219;0.0001;0;0.0003;La29.25Lo65.75;WS50M;a2009
I4554;0;0;0.0018;0.4923;0.7027;0.0304;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a2010
I4555;0;0;0.0028;0.5547;0.6501;0.0246;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a2011
I4556;0;0;0.0013;0.4429;0.7446;0.036;0.0001;0;0.0005;La29.25Lo65.75;WS50M;a2012
I4557;0;0;0.0009;0.4007;0.7805;0.0416;0.0002;0;0.0005;La29.25Lo65.75;WS50M;a2013
I4558;0;0;0.0013;0.4429;0.7446;0.036;0.0001;0;0.0005;La29.25Lo65.75;WS50M;a2014
I4559;0;0;0.002;0.5092;0.6885;0.0287;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a2015
I4560;0;0;0.0021;0.5148;0.6837;0.0282;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a2016
I4561;0;0;0.0032;0.5777;0.6308;0.0228;0.0001;0;0.0004;La29.25Lo65.75;WS50M;a2017
I4562;0;0;0.0058;0.6698;0.5533;0.0165;0;0;0.0003;La29.25Lo65.75;WS50M;a2018
I4563;0;0;0.0097;0.7535;0.4821;0.0121;0;0;0.0003;La29.25Lo65.75;WS50M;a2019
I4564;0;0.0003;0.3871;0.7956;0.0551;0.0003;0;0;0;La29.25Lo65.75;WS10M;a1981
I4565;0;0.0001;0.3193;0.854;0.0691;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a1982
I4566;0;0.0001;0.3139;0.8585;0.0704;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a1983
I4567;0;0.0001;0.3086;0.863;0.0717;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a1984
I4568;0;0.0002;0.3637;0.8158;0.0594;0.0003;0;0;0.0001;La29.25Lo65.75;WS10M;a1985
I4569;0;0.0001;0.3034;0.8674;0.073;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a1986
I4570;0;0.0001;0.254;0.9085;0.0874;0.0006;0;0;0.0001;La29.25Lo65.75;WS10M;a1987
I4571;0;0.0002;0.3523;0.8256;0.0617;0.0003;0;0;0.0001;La29.25Lo65.75;WS10M;a1988
I4572;0;0.0001;0.2731;0.8928;0.0814;0.0005;0;0;0.0001;La29.25Lo65.75;WS10M;a1989
I4573;0;0.0002;0.3523;0.8256;0.0617;0.0003;0;0;0.0001;La29.25Lo65.75;WS10M;a1990
I4574;0;0.0001;0.3301;0.8447;0.0666;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a1991
I4575;0;0.0002;0.3411;0.8353;0.0641;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a1992
I4576;0;0.0002;0.3753;0.8058;0.0572;0.0003;0;0;0.0001;La29.25Lo65.75;WS10M;a1993
I4577;0;0.0001;0.2982;0.8718;0.0743;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a1994
I4578;0;0.0001;0.2731;0.8928;0.0814;0.0005;0;0;0.0001;La29.25Lo65.75;WS10M;a1995
I4579;0;0;0.2313;0.9266;0.0954;0.0007;0;0;0.0001;La29.25Lo65.75;WS10M;a1996
I4580;0;0;0.21;0.9429;0.1039;0.0008;0;0;0.0001;La29.25Lo65.75;WS10M;a1997
I4581;0;0;0.2226;0.9333;0.0987;0.0007;0;0;0.0001;La29.25Lo65.75;WS10M;a1998
I4582;0;0.0002;0.3356;0.84;0.0653;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a1999
I4583;0;0.0002;0.3411;0.8353;0.0641;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a2000
I4584;0;0.0001;0.2731;0.8928;0.0814;0.0005;0;0;0.0001;La29.25Lo65.75;WS10M;a2001
I4585;0;0.0001;0.3034;0.8674;0.073;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a2002
I4586;0;0.0001;0.2982;0.8718;0.0743;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a2003
I4587;0;0;0.161;0.9763;0.129;0.0011;0;0;0.0001;La29.25Lo65.75;WS10M;a2004
I4588;0;0;0.2019;0.9489;0.1075;0.0008;0;0;0.0001;La29.25Lo65.75;WS10M;a2005
I4589;0;0;0.2142;0.9398;0.1022;0.0007;0;0;0.0001;La29.25Lo65.75;WS10M;a2006
I4590;0;0.0001;0.278;0.8887;0.0799;0.0005;0;0;0.0001;La29.25Lo65.75;WS10M;a2007
I4591;0;0.0003;0.393;0.7905;0.054;0.0003;0;0;0;La29.25Lo65.75;WS10M;a2008
I4592;0;0.0001;0.3301;0.8447;0.0666;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a2009
I4593;0;0.0001;0.2587;0.9047;0.0858;0.0006;0;0;0.0001;La29.25Lo65.75;WS10M;a2010
I4594;0;0.0001;0.288;0.8804;0.0771;0.0005;0;0;0.0001;La29.25Lo65.75;WS10M;a2011
I4595;0;0;0.2019;0.9489;0.1075;0.0008;0;0;0.0001;La29.25Lo65.75;WS10M;a2012
I4596;0;0;0.1979;0.9518;0.1093;0.0008;0;0;0.0001;La29.25Lo65.75;WS10M;a2013
I4597;0;0;0.2226;0.9333;0.0987;0.0007;0;0;0.0001;La29.25Lo65.75;WS10M;a2014
I4598;0;0.0001;0.2448;0.9159;0.0905;0.0006;0;0;0.0001;La29.25Lo65.75;WS10M;a2015
I4599;0;0.0001;0.254;0.9085;0.0874;0.0006;0;0;0.0001;La29.25Lo65.75;WS10M;a2016
I4600;0;0.0001;0.3086;0.863;0.0717;0.0004;0;0;0.0001;La29.25Lo65.75;WS10M;a2017
I4601;0;0.0002;0.3695;0.8108;0.0583;0.0003;0;0;0.0001;La29.25Lo65.75;WS10M;a2018
I4602;0;0.0004;0.442;0.7481;0.0462;0.0002;0;0;0;La29.25Lo65.75;WS10M;a2019
I4603;0;0;0.0043;0.6239;0.592;0.0194;0.0001;0;0.0003;La29.25Lo65.25;WS50M;a1981
I4604;0;0;0.0027;0.5489;0.6549;0.0251;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1982
I4605;0;0;0.0028;0.5547;0.6501;0.0246;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1983
I4606;0;0;0.0035;0.5892;0.6211;0.0219;0.0001;0;0.0003;La29.25Lo65.25;WS50M;a1984
I4607;0;0;0.0039;0.6065;0.6065;0.0206;0.0001;0;0.0003;La29.25Lo65.25;WS50M;a1985
I4608;0;0;0.0018;0.4923;0.7027;0.0304;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1986
I4609;0;0;0.0012;0.4376;0.7492;0.0367;0.0001;0;0.0005;La29.25Lo65.25;WS50M;a1987
I4610;0;0;0.0028;0.5547;0.6501;0.0246;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1988
I4611;0;0;0.0012;0.4322;0.7537;0.0373;0.0001;0;0.0005;La29.25Lo65.25;WS50M;a1989
I4612;0;0;0.0037;0.6008;0.6114;0.0211;0.0001;0;0.0003;La29.25Lo65.25;WS50M;a1990
I4613;0;0;0.0024;0.5318;0.6694;0.0266;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1991
I4614;0;0;0.002;0.5092;0.6885;0.0287;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1992
I4615;0;0;0.0037;0.6008;0.6114;0.0211;0.0001;0;0.0003;La29.25Lo65.25;WS50M;a1993
I4616;0;0;0.002;0.5092;0.6885;0.0287;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1994
I4617;0;0;0.0018;0.4923;0.7027;0.0304;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1995
I4618;0;0;0.0013;0.4483;0.74;0.0353;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1996
I4619;0;0;0.0007;0.3753;0.8022;0.0455;0.0002;0;0.0005;La29.25Lo65.25;WS50M;a1997
I4620;0;0;0.0013;0.4483;0.74;0.0353;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1998
I4621;0;0;0.0025;0.5375;0.6646;0.0261;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a1999
I4622;0;0;0.0029;0.5604;0.6453;0.0242;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2000
I4623;0;0;0.0024;0.5318;0.6694;0.0266;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2001
I4624;0;0;0.0027;0.5489;0.6549;0.0251;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2002
I4625;0;0;0.0029;0.5604;0.6453;0.0242;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2003
I4626;0;0;0.0006;0.3604;0.8148;0.048;0.0002;0;0.0005;La29.25Lo65.25;WS50M;a2004
I4627;0;0;0.0015;0.4647;0.7261;0.0334;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2005
I4628;0;0;0.0011;0.4269;0.7582;0.038;0.0001;0;0.0005;La29.25Lo65.25;WS50M;a2006
I4629;0;0;0.0037;0.6008;0.6114;0.0211;0.0001;0;0.0003;La29.25Lo65.25;WS50M;a2007
I4630;0;0;0.004;0.6123;0.6017;0.0202;0.0001;0;0.0003;La29.25Lo65.25;WS50M;a2008
I4631;0;0;0.0032;0.5777;0.6308;0.0228;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2009
I4632;0;0;0.0018;0.4923;0.7027;0.0304;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2010
I4633;0;0;0.003;0.5662;0.6405;0.0237;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2011
I4634;0;0;0.0013;0.4483;0.74;0.0353;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2012
I4635;0;0;0.0012;0.4322;0.7537;0.0373;0.0001;0;0.0005;La29.25Lo65.25;WS50M;a2013
I4636;0;0;0.0013;0.4483;0.74;0.0353;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2014
I4637;0;0;0.0025;0.5375;0.6646;0.0261;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2015
I4638;0;0;0.0023;0.5261;0.6742;0.0271;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2016
I4639;0;0;0.0027;0.5489;0.6549;0.0251;0.0001;0;0.0004;La29.25Lo65.25;WS50M;a2017
I4640;0;0;0.0056;0.6641;0.5581;0.0169;0;0;0.0003;La29.25Lo65.25;WS50M;a2018
I4641;0;0;0.0082;0.7261;0.5055;0.0134;0;0;0.0003;La29.25Lo65.25;WS50M;a2019
I4642;0;0.001;0.5328;0.6698;0.0348;0.0001;0;0;0;La29.25Lo65.25;WS10M;a1981
I4643;0;0.0006;0.4674;0.7261;0.0426;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1982
I4644;0;0.0006;0.4738;0.7206;0.0418;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1983
I4645;0;0.0006;0.4738;0.7206;0.0418;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1984
I4646;0;0.001;0.5328;0.6698;0.0348;0.0001;0;0;0;La29.25Lo65.25;WS10M;a1985
I4647;0;0.0004;0.4234;0.7642;0.049;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1986
I4648;0;0.0003;0.3871;0.7956;0.0551;0.0003;0;0;0;La29.25Lo65.25;WS10M;a1987
I4649;0;0.0008;0.5063;0.6926;0.0377;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1988
I4650;0;0.0003;0.399;0.7853;0.053;0.0003;0;0;0;La29.25Lo65.25;WS10M;a1989
I4651;0;0.0009;0.5195;0.6812;0.0362;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1990
I4652;0;0.0005;0.461;0.7317;0.0435;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1991
I4653;0;0.0006;0.4674;0.7261;0.0426;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1992
I4654;0;0.0009;0.5195;0.6812;0.0362;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1993
I4655;0;0.0004;0.442;0.7481;0.0462;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1994
I4656;0;0.0004;0.4296;0.7589;0.048;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1995
I4657;0;0.0002;0.3753;0.8058;0.0572;0.0003;0;0;0.0001;La29.25Lo65.25;WS10M;a1996
I4658;0;0.0002;0.3356;0.84;0.0653;0.0004;0;0;0.0001;La29.25Lo65.25;WS10M;a1997
I4659;0;0.0002;0.3753;0.8058;0.0572;0.0003;0;0;0.0001;La29.25Lo65.25;WS10M;a1998
I4660;0;0.0007;0.4933;0.7038;0.0393;0.0002;0;0;0;La29.25Lo65.25;WS10M;a1999
I4661;0;0.0007;0.4933;0.7038;0.0393;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2000
I4662;0;0.0004;0.442;0.7481;0.0462;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2001
I4663;0;0.0006;0.4803;0.715;0.041;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2002
I4664;0;0.0006;0.4674;0.7261;0.0426;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2003
I4665;0;0.0001;0.3139;0.8585;0.0704;0.0004;0;0;0.0001;La29.25Lo65.25;WS10M;a2004
I4666;0;0.0003;0.3812;0.8007;0.0561;0.0003;0;0;0.0001;La29.25Lo65.25;WS10M;a2005
I4667;0;0.0002;0.3695;0.8108;0.0583;0.0003;0;0;0.0001;La29.25Lo65.25;WS10M;a2006
I4668;0;0.0006;0.4738;0.7206;0.0418;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2007
I4669;0;0.0011;0.5528;0.6527;0.0327;0.0001;0;0;0;La29.25Lo65.25;WS10M;a2008
I4670;0;0.0007;0.4933;0.7038;0.0393;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2009
I4671;0;0.0004;0.4234;0.7642;0.049;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2010
I4672;0;0.0006;0.4738;0.7206;0.0418;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2011
I4673;0;0.0002;0.3637;0.8158;0.0594;0.0003;0;0;0.0001;La29.25Lo65.25;WS10M;a2012
I4674;0;0.0002;0.3753;0.8058;0.0572;0.0003;0;0;0.0001;La29.25Lo65.25;WS10M;a2013
I4675;0;0.0002;0.3753;0.8058;0.0572;0.0003;0;0;0.0001;La29.25Lo65.25;WS10M;a2014
I4676;0;0.0004;0.4358;0.7535;0.0471;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2015
I4677;0;0.0004;0.4234;0.7642;0.049;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2016
I4678;0;0.0005;0.4547;0.7372;0.0444;0.0002;0;0;0;La29.25Lo65.25;WS10M;a2017
I4679;0;0.0012;0.5662;0.6412;0.0313;0.0001;0;0;0;La29.25Lo65.25;WS10M;a2018
I4680;0;0.0018;0.6133;0.6008;0.027;0.0001;0;0;0;La29.25Lo65.25;WS10M;a2019
I4681;0;0;0.1543;0.9802;0.1332;0.0011;0;0;0.0001;La28.75Lo69.75;WS50M;a1981
I4682;0;0;0.0504;0.9721;0.2606;0.0036;0;0;0.0001;La28.75Lo69.75;WS50M;a1982
I4683;0;0;0.0286;0.9123;0.3345;0.0057;0;0;0.0002;La28.75Lo69.75;WS50M;a1983
I4684;0;0;0.017;0.84;0.4053;0.0084;0;0;0.0002;La28.75Lo69.75;WS50M;a1984
I4685;0;0;0.1543;0.9802;0.1332;0.0011;0;0;0.0001;La28.75Lo69.75;WS50M;a1985
I4686;0;0;0.098;1;0.1813;0.0019;0;0;0.0001;La28.75Lo69.75;WS50M;a1986
I4687;0;0;0.0331;0.93;0.315;0.0051;0;0;0.0002;La28.75Lo69.75;WS50M;a1987
I4688;0;0;0.1128;0.9978;0.1657;0.0016;0;0;0.0001;La28.75Lo69.75;WS50M;a1988
I4689;0;0;0.2226;0.9333;0.0987;0.0007;0;0;0.0001;La28.75Lo69.75;WS50M;a1989
I4690;0;0;0.1209;0.9955;0.1583;0.0015;0;0;0.0001;La28.75Lo69.75;WS50M;a1990
I4691;0;0;0.0806;0.9978;0.2037;0.0023;0;0;0.0001;La28.75Lo69.75;WS50M;a1991
I4692;0;0;0.0826;0.9984;0.2008;0.0022;0;0;0.0001;La28.75Lo69.75;WS50M;a1992
I4693;0;0;0.0847;0.9989;0.1979;0.0022;0;0;0.0001;La28.75Lo69.75;WS50M;a1993
I4694;0;0;0.1543;0.9802;0.1332;0.0011;0;0;0.0001;La28.75Lo69.75;WS50M;a1994
I4695;0;0;0.0934;1;0.1867;0.002;0;0;0.0001;La28.75Lo69.75;WS50M;a1995
I4696;0;0;0.0956;1;0.184;0.0019;0;0;0.0001;La28.75Lo69.75;WS50M;a1996
I4697;0;0;0.0239;0.8887;0.3587;0.0065;0;0;0.0002;La28.75Lo69.75;WS50M;a1997
I4698;0;0;0.0561;0.9802;0.2471;0.0032;0;0;0.0001;La28.75Lo69.75;WS50M;a1998
I4699;0;0;0.0826;0.9984;0.2008;0.0022;0;0;0.0001;La28.75Lo69.75;WS50M;a1999
I4700;0;0;0.0675;0.9912;0.2247;0.0027;0;0;0.0001;La28.75Lo69.75;WS50M;a2000
I4701;0;0;0.0452;0.9626;0.2745;0.0039;0;0;0.0002;La28.75Lo69.75;WS50M;a2001
I4702;0;0;0.0192;0.8585;0.388;0.0077;0;0;0.0002;La28.75Lo69.75;WS50M;a2002
I4703;0;0;0.1265;0.9935;0.1535;0.0014;0;0;0.0001;La28.75Lo69.75;WS50M;a2003
I4704;0;0;0.0576;0.982;0.2439;0.0032;0;0;0.0001;La28.75Lo69.75;WS50M;a2004
I4705;0;0;0.0504;0.9721;0.2606;0.0036;0;0;0.0001;La28.75Lo69.75;WS50M;a2005
I4706;0;0;0.1077;0.9989;0.1708;0.0017;0;0;0.0001;La28.75Lo69.75;WS50M;a2006
I4707;0;0;0.0104;0.7642;0.4728;0.0116;0;0;0.0003;La28.75Lo69.75;WS50M;a2007
I4708;0;0;0.1155;0.9971;0.1632;0.0016;0;0;0.0001;La28.75Lo69.75;WS50M;a2008
I4709;0;0;0.1003;0.9998;0.1786;0.0018;0;0;0.0001;La28.75Lo69.75;WS50M;a2009
I4710;0;0;0.0192;0.8585;0.388;0.0077;0;0;0.0002;La28.75Lo69.75;WS50M;a2010
I4711;0;0;0.0561;0.9802;0.2471;0.0032;0;0;0.0001;La28.75Lo69.75;WS50M;a2011
I4712;0;0;0.0371;0.9429;0.2999;0.0046;0;0;0.0002;La28.75Lo69.75;WS50M;a2012
I4713;0;0;0.0608;0.9854;0.2374;0.003;0;0;0.0001;La28.75Lo69.75;WS50M;a2013
I4714;0;0;0.0294;0.9159;0.3305;0.0056;0;0;0.0002;La28.75Lo69.75;WS50M;a2014
I4715;0;0;0.0115;0.7801;0.459;0.0109;0;0;0.0002;La28.75Lo69.75;WS50M;a2015
I4716;0;0;0.0224;0.8804;0.367;0.0068;0;0;0.0002;La28.75Lo69.75;WS50M;a2016
I4717;0;0;0.0181;0.8494;0.3966;0.008;0;0;0.0002;La28.75Lo69.75;WS50M;a2017
I4718;0;0;0.0624;0.987;0.2341;0.0029;0;0;0.0001;La28.75Lo69.75;WS50M;a2018
I4719;0;0;0.0439;0.96;0.278;0.004;0;0;0.0002;La28.75Lo69.75;WS50M;a2019
I4720;0;0.0001;0.3139;0.8585;0.0704;0.0004;0;0;0.0001;La28.75Lo69.75;WS10M;a1981
I4721;0;0;0.151;0.982;0.1353;0.0012;0;0;0.0001;La28.75Lo69.75;WS10M;a1982
I4722;0;0;0.1155;0.9971;0.1632;0.0016;0;0;0.0001;La28.75Lo69.75;WS10M;a1983
I4723;0;0;0.0747;0.9955;0.2125;0.0025;0;0;0.0001;La28.75Lo69.75;WS10M;a1984
I4724;0;0.0001;0.3086;0.863;0.0717;0.0004;0;0;0.0001;La28.75Lo69.75;WS10M;a1985
I4725;0;0;0.2313;0.9266;0.0954;0.0007;0;0;0.0001;La28.75Lo69.75;WS10M;a1986
I4726;0;0;0.1294;0.9924;0.1511;0.0014;0;0;0.0001;La28.75Lo69.75;WS10M;a1987
I4727;0;0.0001;0.2587;0.9047;0.0858;0.0006;0;0;0.0001;La28.75Lo69.75;WS10M;a1988
I4728;0;0.0003;0.393;0.7905;0.054;0.0003;0;0;0;La28.75Lo69.75;WS10M;a1989
I4729;0;0.0001;0.2683;0.8968;0.0828;0.0005;0;0;0.0001;La28.75Lo69.75;WS10M;a1990
I4730;0;0;0.2184;0.9366;0.1004;0.0007;0;0;0.0001;La28.75Lo69.75;WS10M;a1991
I4731;0;0;0.2226;0.9333;0.0987;0.0007;0;0;0.0001;La28.75Lo69.75;WS10M;a1992
I4732;0;0;0.2142;0.9398;0.1022;0.0007;0;0;0.0001;La28.75Lo69.75;WS10M;a1993
I4733;0;0.0001;0.3086;0.863;0.0717;0.0004;0;0;0.0001;La28.75Lo69.75;WS10M;a1994
I4734;0;0;0.2313;0.9266;0.0954;0.0007;0;0;0.0001;La28.75Lo69.75;WS10M;a1995
I4735;0;0;0.2357;0.9231;0.0937;0.0006;0;0;0.0001;La28.75Lo69.75;WS10M;a1996
I4736;0;0;0.098;1;0.1813;0.0019;0;0;0.0001;La28.75Lo69.75;WS10M;a1997
I4737;0;0;0.1788;0.9651;0.1188;0.0009;0;0;0.0001;La28.75Lo69.75;WS10M;a1998
I4738;0;0;0.2142;0.9398;0.1022;0.0007;0;0;0.0001;La28.75Lo69.75;WS10M;a1999
I4739;0;0;0.1825;0.9626;0.1169;0.0009;0;0;0.0001;La28.75Lo69.75;WS10M;a2000
I4740;0;0;0.1543;0.9802;0.1332;0.0011;0;0;0.0001;La28.75Lo69.75;WS10M;a2001
I4741;0;0;0.0847;0.9989;0.1979;0.0022;0;0;0.0001;La28.75Lo69.75;WS10M;a2002
I4742;0;0.0001;0.283;0.8846;0.0785;0.0005;0;0;0.0001;La28.75Lo69.75;WS10M;a2003
I4743;0;0;0.1788;0.9651;0.1188;0.0009;0;0;0.0001;La28.75Lo69.75;WS10M;a2004
I4744;0;0;0.1576;0.9783;0.1311;0.0011;0;0;0.0001;La28.75Lo69.75;WS10M;a2005
I4745;0;0.0001;0.2494;0.9123;0.0889;0.0006;0;0;0.0001;La28.75Lo69.75;WS10M;a2006
I4746;0;0;0.0592;0.9838;0.2406;0.0031;0;0;0.0001;La28.75Lo69.75;WS10M;a2007
I4747;0;0.0001;0.278;0.8887;0.0799;0.0005;0;0;0.0001;La28.75Lo69.75;WS10M;a2008
I4748;0;0.0001;0.2448;0.9159;0.0905;0.0006;0;0;0.0001;La28.75Lo69.75;WS10M;a2009
I4749;0;0;0.0934;1;0.1867;0.002;0;0;0.0001;La28.75Lo69.75;WS10M;a2010
I4750;0;0;0.1788;0.9651;0.1188;0.0009;0;0;0.0001;La28.75Lo69.75;WS10M;a2011
I4751;0;0;0.1265;0.9935;0.1535;0.0014;0;0;0.0001;La28.75Lo69.75;WS10M;a2012
I4752;0;0;0.1788;0.9651;0.1188;0.0009;0;0;0.0001;La28.75Lo69.75;WS10M;a2013
I4753;0;0;0.1128;0.9978;0.1657;0.0016;0;0;0.0001;La28.75Lo69.75;WS10M;a2014
I4754;0;0;0.0624;0.987;0.2341;0.0029;0;0;0.0001;La28.75Lo69.75;WS10M;a2015
I4755;0;0;0.0956;1;0.184;0.0019;0;0;0.0001;La28.75Lo69.75;WS10M;a2016
I4756;0;0;0.0911;0.9998;0.1895;0.002;0;0;0.0001;La28.75Lo69.75;WS10M;a2017
I4757;0;0;0.1751;0.9675;0.1208;0.001;0;0;0.0001;La28.75Lo69.75;WS10M;a2018
I4758;0;0;0.151;0.982;0.1353;0.0012;0;0;0.0001;La28.75Lo69.75;WS10M;a2019
I4759;0;0;0.0016;0.4757;0.7168;0.0322;0.0001;0;0.0004;La28.75Lo69.25;WS50M;a1981
I4760;0;0;0;0.1136;0.9961;0.1432;0.0011;0;0.001;La28.75Lo69.25;WS50M;a1982
I4761;0;0;0;0.1114;0.9968;0.1453;0.0012;0;0.001;La28.75Lo69.25;WS50M;a1983
I4762;0;0;0;0.0702;0.9954;0.1954;0.0019;0;0.0013;La28.75Lo69.25;WS50M;a1984
I4763;0;0;0.0013;0.4483;0.74;0.0353;0.0001;0;0.0004;La28.75Lo69.25;WS50M;a1985
I4764;0;0;0.0002;0.2533;0.9045;0.0722;0.0004;0;0.0007;La28.75Lo69.25;WS50M;a1986
I4765;0;0;0;0.0927;1;0.1645;0.0014;0;0.0011;La28.75Lo69.25;WS50M;a1987
I4766;0;0;0.0006;0.3459;0.8272;0.0506;0.0002;0;0.0005;La28.75Lo69.25;WS50M;a1988
I4767;0;0;0.0037;0.6008;0.6114;0.0211;0.0001;0;0.0003;La28.75Lo69.25;WS50M;a1989
I4768;0;0;0.0006;0.3604;0.8148;0.048;0.0002;0;0.0005;La28.75Lo69.25;WS50M;a1990
I4769;0;0;0.0001;0.219;0.9318;0.0835;0.0005;0;0.0007;La28.75Lo69.25;WS50M;a1991
I4770;0;0;0.0001;0.2118;0.9373;0.0862;0.0005;0;0.0007;La28.75Lo69.25;WS50M;a1992
I4771;0;0;0.0002;0.2226;0.9289;0.0821;0.0005;0;0.0007;La28.75Lo69.25;WS50M;a1993
I4772;0;0;0.0009;0.4007;0.7805;0.0416;0.0002;0;0.0005;La28.75Lo69.25;WS50M;a1994
I4773;0;0;0.0003;0.2866;0.8772;0.0632;0.0003;0;0.0006;La28.75Lo69.25;WS50M;a1995
I4774;0;0;0.0011;0.4269;0.7582;0.038;0.0001;0;0.0005;La28.75Lo69.25;WS50M;a1996
I4775;0;0;0;0.0889;1;0.169;0.0015;0;0.0012;La28.75Lo69.25;WS50M;a1997
I4776;0;0;0.0005;0.3364;0.8353;0.0524;0.0002;0;0.0006;La28.75Lo69.25;WS50M;a1998
I4777;0;0;0.0013;0.4429;0.7446;0.036;0.0001;0;0.0005;La28.75Lo69.25;WS50M;a1999
I4778;0;0;0.0003;0.2866;0.8772;0.0632;0.0003;0;0.0006;La28.75Lo69.25;WS50M;a2000
