ID;LOCALIDAD;PARAMETRO;ANO;V1_calma;V2_ventolina;V3_brisamuydebil;V4_brisadebilflojo;V5_brisamoderada;V6_brisafresca;V7_brisafuerte;v8_vientofuerte;v9_temporal
ID0201;La27-25_ Lo66-25;WS50M;A1986;0,00;0,00;0,102564103;0,894736842;0,00;0,00;0,00;0,00;0,00
ID0202;La27-25_ Lo66-25;WS50M;A1987;0,00;0,00;0,179487179;0,815789474;0,00;0,00;0,00;0,00;0,00
ID0203;La27-25_ Lo66-25;WS50M;A1988;0,00;0,00;0,174358974;0,821052632;0,00;0,00;0,00;0,00;0,00
ID0204;La27-25_ Lo66-25;WS50M;A1989;0,00;0,00;0,205128205;0,789473684;0,00;0,00;0,00;0,00;0,00
ID0205;La27-25_ Lo66-25;WS50M;A1990;0,00;0,00;0,420512821;0,568421053;0,00;0,00;0,00;0,00;0,00
ID0206;La27-25_ Lo66-25;WS50M;A1991;0,00;0,00;0,220512821;0,773684211;0,00;0,00;0,00;0,00;0,00
ID0207;La27-25_ Lo66-25;WS50M;A1992;0,00;0,00;0,246153846;0,747368421;0,00;0,00;0,00;0,00;0,00
ID0208;La27-25_ Lo66-25;WS50M;A1993;0,00;0,00;0,21025641;0,784210526;0,00;0,00;0,00;0,00;0,00
ID0209;La27-25_ Lo66-25;WS50M;A1994;0,00;0,00;0,117948718;0,878947368;0,00;0,00;0,00;0,00;0,00
ID0210;La27-25_ Lo66-25;WS50M;A1995;0,00;0,00;0,00;0,956521739;0,043478261;0,00;0,00;0,00;0,00
ID0211;La27-25_ Lo66-25;WS50M;A1996;0,00;0,00;0,005128205;0,994736842;0,00;0,00;0,00;0,00;0,00
ID0212;La27-25_ Lo66-25;WS50M;A1997;0,00;0,00;0,076923077;0,921052632;0,00;0,00;0,00;0,00;0,00
ID0213;La27-25_ Lo66-25;WS50M;A1998;0,00;0,00;0,174358974;0,821052632;0,00;0,00;0,00;0,00;0,00
ID0214;La27-25_ Lo66-25;WS50M;A1999;0,00;0,00;0,00;0,934782609;0,065217391;0,00;0,00;0,00;0,00
ID0215;La27-25_ Lo66-25;WS50M;A2000;0,00;0,00;0,046153846;0,952631579;0,00;0,00;0,00;0,00;0,00
ID0216;La27-25_ Lo66-25;WS50M;A2001;0,00;0,00;0,2;0,794736842;0,00;0,00;0,00;0,00;0,00
ID0217;La27-25_ Lo66-25;WS50M;A2002;0,00;0,00;0,102564103;0,894736842;0,00;0,00;0,00;0,00;0,00
ID0218;La27-25_ Lo66-25;WS50M;A2003;0,00;0,00;0,117948718;0,878947368;0,00;0,00;0,00;0,00;0,00
ID0219;La27-25_ Lo66-25;WS50M;A2004;0,00;0,00;0,092307692;0,905263158;0,00;0,00;0,00;0,00;0,00
ID0220;La27-25_ Lo66-25;WS50M;A2005;0,00;0,00;0,00;0,995652174;0,004347826;0,00;0,00;0,00;0,00
ID0221;La27-25_ Lo66-25;WS50M;A2006;0,00;0,00;0,128205128;0,868421053;0,00;0,00;0,00;0,00;0,00
ID0222;La27-25_ Lo66-25;WS50M;A2007;0,00;0,00;0,097435897;0,9;0,00;0,00;0,00;0,00;0,00
ID0223;La27-25_ Lo66-25;WS50M;A2008;0,00;0,00;0,138461538;0,857894737;0,00;0,00;0,00;0,00;0,00
ID0224;La27-25_ Lo66-25;WS50M;A2009;0,00;0,00;0,169230769;0,826315789;0,00;0,00;0,00;0,00;0,00
ID0225;La27-25_ Lo66-25;WS50M;A2010;0,00;0,00;0,348717949;0,642105263;0,00;0,00;0,00;0,00;0,00
ID0226;La27-25_ Lo66-25;WS50M;A2011;0,00;0,00;0,143589744;0,852631579;0,00;0,00;0,00;0,00;0,00
ID0227;La27-25_ Lo66-25;WS50M;A2012;0,00;0,00;0,046153846;0,952631579;0,00;0,00;0,00;0,00;0,00
ID0228;La27-25_ Lo66-25;WS50M;A2013;0,00;0,00;0,317948718;0,673684211;0,00;0,00;0,00;0,00;0,00
ID0229;La27-25_ Lo66-25;WS50M;A2014;0,00;0,00;0,030769231;0,968421053;0,00;0,00;0,00;0,00;0,00
ID0230;La27-25_ Lo66-25;WS50M;A2015;0,00;0,00;0,4;0,589473684;0,00;0,00;0,00;0,00;0,00
ID0231;La27-25_ Lo66-25;WS50M;A2016;0,00;0,00;0,164102564;0,831578947;0,00;0,00;0,00;0,00;0,00
ID0232;La27-25_ Lo66-25;WS50M;A2017;0,00;0,00;0,364102564;0,626315789;0,00;0,00;0,00;0,00;0,00
ID0233;La27-25_ Lo66-25;WS50M;A2018;0,00;0,00;0,276923077;0,715789474;0,00;0,00;0,00;0,00;0,00
ID0234;La27-25_ Lo66-25;WS50M;A2019;0,00;0,00;0,205128205;0,789473684;0,00;0,00;0,00;0,00;0,00
ID0235;La27-25_ Lo66-75;WS10M;A1981;0,00;0,00;0,651282051;0,331578947;0,00;0,00;0,00;0,00;0,00
ID0236;La27-25_ Lo66-75;WS10M;A1982;0,00;0,00;0,707692308;0,273684211;0,00;0,00;0,00;0,00;0,00
ID0237;La27-25_ Lo66-75;WS10M;A1983;0,00;0,00;0,584615385;0,4;0,00;0,00;0,00;0,00;0,00
ID0238;La27-25_ Lo66-75;WS10M;A1984;0,00;0,00;0,543589744;0,442105263;0,00;0,00;0,00;0,00;0,00
ID0239;La27-25_ Lo66-75;WS10M;A1985;0,00;0,00;0,620512821;0,363157895;0,00;0,00;0,00;0,00;0,00
ID0240;La27-25_ Lo66-75;WS10M;A1986;0,00;0,00;0,579487179;0,405263158;0,00;0,00;0,00;0,00;0,00
ID0241;La27-25_ Lo66-75;WS10M;A1987;0,00;0,00;0,533333333;0,452631579;0,00;0,00;0,00;0,00;0,00
ID0242;La27-25_ Lo66-75;WS10M;A1988;0,00;0,00;0,748717949;0,231578947;0,00;0,00;0,00;0,00;0,00
ID0243;La27-25_ Lo66-75;WS10M;A1989;0,00;0,00;0,625641026;0,357894737;0,00;0,00;0,00;0,00;0,00
ID0244;La27-25_ Lo66-75;WS10M;A1990;0,00;0,00;0,692307692;0,289473684;0,00;0,00;0,00;0,00;0,00
ID0245;La27-25_ Lo66-75;WS10M;A1991;0,00;0,00;0,605128205;0,378947368;0,00;0,00;0,00;0,00;0,00
ID0246;La27-25_ Lo66-75;WS10M;A1992;0,00;0,00;0,717948718;0,263157895;0,00;0,00;0,00;0,00;0,00
ID0247;La27-25_ Lo66-75;WS10M;A1993;0,00;0,00;0,712820513;0,268421053;0,00;0,00;0,00;0,00;0,00
ID0248;La27-25_ Lo66-75;WS10M;A1994;0,00;0,00;0,646153846;0,336842105;0,00;0,00;0,00;0,00;0,00
ID0249;La27-25_ Lo66-75;WS10M;A1995;0,00;0,00;0,661538462;0,321052632;0,00;0,00;0,00;0,00;0,00
ID0250;La27-25_ Lo66-75;WS10M;A1996;0,00;0,00;0,620512821;0,363157895;0,00;0,00;0,00;0,00;0,00
ID0251;La27-25_ Lo66-75;WS10M;A1997;0,00;0,00;0,543589744;0,442105263;0,00;0,00;0,00;0,00;0,00
ID0252;La27-25_ Lo66-75;WS10M;A1998;0,00;0,00;0,707692308;0,273684211;0,00;0,00;0,00;0,00;0,00
ID0253;La27-25_ Lo66-75;WS10M;A1999;0,00;0,00;0,497435897;0,489473684;0,00;0,00;0,00;0,00;0,00
ID0254;La27-25_ Lo66-75;WS10M;A2000;0,00;0,00;0,420512821;0,568421053;0,00;0,00;0,00;0,00;0,00
ID0255;La27-25_ Lo66-75;WS10M;A2001;0,00;0,00;0,846153846;0,131578947;0,00;0,00;0,00;0,00;0,00
ID0256;La27-25_ Lo66-75;WS10M;A2002;0,00;0,00;0,569230769;0,415789474;0,00;0,00;0,00;0,00;0,00
ID0257;La27-25_ Lo66-75;WS10M;A2003;0,00;0,00;0,630769231;0,352631579;0,00;0,00;0,00;0,00;0,00
ID0258;La27-25_ Lo66-75;WS10M;A2004;0,00;0,00;0,676923077;0,305263158;0,00;0,00;0,00;0,00;0,00
ID0259;La27-25_ Lo66-75;WS10M;A2005;0,00;0,00;0,666666667;0,315789474;0,00;0,00;0,00;0,00;0,00
ID0260;La27-25_ Lo66-75;WS10M;A2006;0,00;0,00;0,651282051;0,331578947;0,00;0,00;0,00;0,00;0,00
ID0261;La27-25_ Lo66-75;WS10M;A2007;0,00;0,00;0,794871795;0,184210526;0,00;0,00;0,00;0,00;0,00
ID0262;La27-25_ Lo66-75;WS10M;A2008;0,00;0,00;0,81025641;0,168421053;0,00;0,00;0,00;0,00;0,00
ID0263;La27-25_ Lo66-75;WS10M;A2009;0,00;0,00;0,620512821;0,363157895;0,00;0,00;0,00;0,00;0,00
ID0264;La27-25_ Lo66-75;WS10M;A2010;0,00;0,00;0,805128205;0,173684211;0,00;0,00;0,00;0,00;0,00
ID0265;La27-25_ Lo66-75;WS10M;A2011;0,00;0,00;0,697435897;0,284210526;0,00;0,00;0,00;0,00;0,00
ID0266;La27-25_ Lo66-75;WS10M;A2012;0,00;0,00;0,594871795;0,389473684;0,00;0,00;0,00;0,00;0,00
ID0267;La27-25_ Lo66-75;WS10M;A2013;0,00;0,00;0,717948718;0,263157895;0,00;0,00;0,00;0,00;0,00
ID0268;La27-25_ Lo66-75;WS10M;A2014;0,00;0,00;0,605128205;0,378947368;0,00;0,00;0,00;0,00;0,00
ID0269;La27-25_ Lo66-75;WS10M;A2015;0,00;0,00;0,492307692;0,494736842;0,00;0,00;0,00;0,00;0,00
ID0270;La27-25_ Lo66-75;WS10M;A2016;0,00;0,00;0,717948718;0,263157895;0,00;0,00;0,00;0,00;0,00
ID0271;La27-25_ Lo66-75;WS10M;A2017;0,00;0,00;0,794871795;0,184210526;0,00;0,00;0,00;0,00;0,00
ID0272;La27-25_ Lo66-75;WS10M;A2018;0,00;0,00;0,615384615;0,368421053;0,00;0,00;0,00;0,00;0,00
ID0273;La27-25_ Lo66-75;WS10M;A2019;0,00;0,00;0,733333333;0,247368421;0,00;0,00;0,00;0,00;0,00
ID0274;La27-25_ Lo66-75;WS50M;A1981;0,00;0,00;0,466666667;0,521052632;0,00;0,00;0,00;0,00;0,00
ID0275;La27-25_ Lo66-75;WS50M;A1982;0,00;0,00;0,379487179;0,610526316;0,00;0,00;0,00;0,00;0,00
ID0276;La27-25_ Lo66-75;WS50M;A1983;0,00;0,00;0,230769231;0,763157895;0,00;0,00;0,00;0,00;0,00
ID0277;La27-25_ Lo66-75;WS50M;A1984;0,00;0,00;0,18974359;0,805263158;0,00;0,00;0,00;0,00;0,00
ID0278;La27-25_ Lo66-75;WS50M;A1985;0,00;0,00;0,323076923;0,668421053;0,00;0,00;0,00;0,00;0,00
ID0279;La27-25_ Lo66-75;WS50M;A1986;0,00;0,00;0,287179487;0,705263158;0,00;0,00;0,00;0,00;0,00
ID0280;La27-25_ Lo66-75;WS50M;A1987;0,00;0,00;0,205128205;0,789473684;0,00;0,00;0,00;0,00;0,00
ID0281;La27-25_ Lo66-75;WS50M;A1988;0,00;0,00;0,446153846;0,542105263;0,00;0,00;0,00;0,00;0,00
ID0282;La27-25_ Lo66-75;WS50M;A1989;0,00;0,00;0,353846154;0,636842105;0,00;0,00;0,00;0,00;0,00
ID0283;La27-25_ Lo66-75;WS50M;A1990;0,00;0,00;0,430769231;0,557894737;0,00;0,00;0,00;0,00;0,00
ID0284;La27-25_ Lo66-75;WS50M;A1991;0,00;0,00;0,333333333;0,657894737;0,00;0,00;0,00;0,00;0,00
ID0285;La27-25_ Lo66-75;WS50M;A1992;0,00;0,00;0,533333333;0,452631579;0,00;0,00;0,00;0,00;0,00
ID0286;La27-25_ Lo66-75;WS50M;A1993;0,00;0,00;0,456410256;0,531578947;0,00;0,00;0,00;0,00;0,00
ID0287;La27-25_ Lo66-75;WS50M;A1994;0,00;0,00;0,476923077;0,510526316;0,00;0,00;0,00;0,00;0,00
ID0288;La27-25_ Lo66-75;WS50M;A1995;0,00;0,00;0,487179487;0,5;0,00;0,00;0,00;0,00;0,00
ID0289;La27-25_ Lo66-75;WS50M;A1996;0,00;0,00;0,456410256;0,531578947;0,00;0,00;0,00;0,00;0,00
ID0290;La27-25_ Lo66-75;WS50M;A1997;0,00;0,00;0,174358974;0,821052632;0,00;0,00;0,00;0,00;0,00
ID0291;La27-25_ Lo66-75;WS50M;A1998;0,00;0,00;0,482051282;0,505263158;0,00;0,00;0,00;0,00;0,00
ID0292;La27-25_ Lo66-75;WS50M;A1999;0,00;0,00;0,148717949;0,847368421;0,00;0,00;0,00;0,00;0,00
ID0293;La27-25_ Lo66-75;WS50M;A2000;0,00;0,00;0,046153846;0,952631579;0,00;0,00;0,00;0,00;0,00
ID0294;La27-25_ Lo66-75;WS50M;A2001;0,00;0,00;0,574358974;0,410526316;0,00;0,00;0,00;0,00;0,00
ID0295;La27-25_ Lo66-75;WS50M;A2002;0,00;0,00;0,271794872;0,721052632;0,00;0,00;0,00;0,00;0,00
ID0296;La27-25_ Lo66-75;WS50M;A2003;0,00;0,00;0,430769231;0,557894737;0,00;0,00;0,00;0,00;0,00
ID0297;La27-25_ Lo66-75;WS50M;A2004;0,00;0,00;0,492307692;0,494736842;0,00;0,00;0,00;0,00;0,00
ID0298;La27-25_ Lo66-75;WS50M;A2005;0,00;0,00;0,446153846;0,542105263;0,00;0,00;0,00;0,00;0,00
ID0299;La27-25_ Lo66-75;WS50M;A2006;0,00;0,00;0,435897436;0,552631579;0,00;0,00;0,00;0,00;0,00
ID0300;La27-25_ Lo66-75;WS50M;A2007;0,00;0,00;0,497435897;0,489473684;0,00;0,00;0,00;0,00;0,00
ID0301;La27-25_ Lo66-75;WS50M;A2008;0,00;0,00;0,630769231;0,352631579;0,00;0,00;0,00;0,00;0,00
ID0302;La27-25_ Lo66-75;WS50M;A2009;0,00;0,00;0,369230769;0,621052632;0,00;0,00;0,00;0,00;0,00
ID0303;La27-25_ Lo66-75;WS50M;A2010;0,00;0,00;0,553846154;0,431578947;0,00;0,00;0,00;0,00;0,00
ID0304;La27-25_ Lo66-75;WS50M;A2011;0,00;0,00;0,446153846;0,542105263;0,00;0,00;0,00;0,00;0,00
ID0305;La27-25_ Lo66-75;WS50M;A2012;0,00;0,00;0,338461538;0,652631579;0,00;0,00;0,00;0,00;0,00
ID0306;La27-25_ Lo66-75;WS50M;A2013;0,00;0,00;0,415384615;0,573684211;0,00;0,00;0,00;0,00;0,00
ID0307;La27-25_ Lo66-75;WS50M;A2014;0,00;0,00;0,215384615;0,778947368;0,00;0,00;0,00;0,00;0,00
ID0308;La27-25_ Lo66-75;WS50M;A2015;0,00;0,00;0,00;0,995652174;0,004347826;0,00;0,00;0,00;0,00
ID0309;La27-25_ Lo66-75;WS50M;A2016;0,00;0,00;0,6;0,384210526;0,00;0,00;0,00;0,00;0,00
ID0310;La27-25_ Lo66-75;WS50M;A2017;0,00;0,00;0,558974359;0,426315789;0,00;0,00;0,00;0,00;0,00
ID0311;La27-25_ Lo66-75;WS50M;A2018;0,00;0,00;0,364102564;0,626315789;0,00;0,00;0,00;0,00;0,00
ID0312;La27-25_ Lo66-75;WS50M;A2019;0,00;0,00;0,456410256;0,531578947;0,00;0,00;0,00;0,00;0,00
ID0313;La27-25_ Lo67-25;WS10M;A1981;0,00;0,00;0,676923077;0,305263158;0,00;0,00;0,00;0,00;0,00
ID0314;La27-25_ Lo67-25;WS10M;A1982;0,00;0,00;0,58974359;0,394736842;0,00;0,00;0,00;0,00;0,00
ID0315;La27-25_ Lo67-25;WS10M;A1983;0,00;0,00;0,446153846;0,542105263;0,00;0,00;0,00;0,00;0,00
ID0316;La27-25_ Lo67-25;WS10M;A1984;0,00;0,00;0,4;0,589473684;0,00;0,00;0,00;0,00;0,00
ID0317;La27-25_ Lo67-25;WS10M;A1985;0,00;0,00;0,507692308;0,478947368;0,00;0,00;0,00;0,00;0,00
ID0318;La27-25_ Lo67-25;WS10M;A1986;0,00;0,00;0,528205128;0,457894737;0,00;0,00;0,00;0,00;0,00
ID0319;La27-25_ Lo67-25;WS10M;A1987;0,00;0,00;0,328205128;0,663157895;0,00;0,00;0,00;0,00;0,00
ID0320;La27-25_ Lo67-25;WS10M;A1988;0,00;0,00;0,58974359;0,394736842;0,00;0,00;0,00;0,00;0,00
ID0321;La27-25_ Lo67-25;WS10M;A1989;0,00;0,00;0,487179487;0,5;0,00;0,00;0,00;0,00;0,00
ID0322;La27-25_ Lo67-25;WS10M;A1990;0,00;0,00;0,61025641;0,373684211;0,00;0,00;0,00;0,00;0,00
ID0323;La27-25_ Lo67-25;WS10M;A1991;0,00;0,00;0,471794872;0,515789474;0,00;0,00;0,00;0,00;0,00
ID0324;La27-25_ Lo67-25;WS10M;A1992;0,00;0,00;0,738461538;0,242105263;0,00;0,00;0,00;0,00;0,00
ID0325;La27-25_ Lo67-25;WS10M;A1993;0,00;0,00;0,692307692;0,289473684;0,00;0,00;0,00;0,00;0,00
ID0326;La27-25_ Lo67-25;WS10M;A1994;0,00;0,00;0,661538462;0,321052632;0,00;0,00;0,00;0,00;0,00
ID0327;La27-25_ Lo67-25;WS10M;A1995;0,00;0,00;0,702564103;0,278947368;0,00;0,00;0,00;0,00;0,00
ID0328;La27-25_ Lo67-25;WS10M;A1996;0,00;0,00;0,676923077;0,305263158;0,00;0,00;0,00;0,00;0,00
ID0329;La27-25_ Lo67-25;WS10M;A1997;0,00;0,00;0,4;0,589473684;0,00;0,00;0,00;0,00;0,00
ID0330;La27-25_ Lo67-25;WS10M;A1998;0,00;0,00;0,635897436;0,347368421;0,00;0,00;0,00;0,00;0,00
ID0331;La27-25_ Lo67-25;WS10M;A1999;0,00;0,00;0,379487179;0,610526316;0,00;0,00;0,00;0,00;0,00
ID0332;La27-25_ Lo67-25;WS10M;A2000;0,00;0,00;0,235897436;0,757894737;0,00;0,00;0,00;0,00;0,00
ID0333;La27-25_ Lo67-25;WS10M;A2001;0,00;0,00;0,728205128;0,252631579;0,00;0,00;0,00;0,00;0,00
ID0334;La27-25_ Lo67-25;WS10M;A2002;0,00;0,00;0,482051282;0,505263158;0,00;0,00;0,00;0,00;0,00
ID0335;La27-25_ Lo67-25;WS10M;A2003;0,00;0,00;0,666666667;0,315789474;0,00;0,00;0,00;0,00;0,00
ID0336;La27-25_ Lo67-25;WS10M;A2004;0,00;0,00;0,661538462;0,321052632;0,00;0,00;0,00;0,00;0,00
ID0337;La27-25_ Lo67-25;WS10M;A2005;0,00;0,00;0,605128205;0,378947368;0,00;0,00;0,00;0,00;0,00
ID0338;La27-25_ Lo67-25;WS10M;A2006;0,00;0,00;0,58974359;0,394736842;0,00;0,00;0,00;0,00;0,00
ID0339;La27-25_ Lo67-25;WS10M;A2007;0,00;0,00;0,774358974;0,205263158;0,00;0,00;0,00;0,00;0,00
ID0340;La27-25_ Lo67-25;WS10M;A2008;0,00;0,00;0,764102564;0,215789474;0,00;0,00;0,00;0,00;0,00
ID0341;La27-25_ Lo67-25;WS10M;A2009;0,00;0,00;0,523076923;0,463157895;0,00;0,00;0,00;0,00;0,00
ID0342;La27-25_ Lo67-25;WS10M;A2010;0,00;0,00;0,676923077;0,305263158;0,00;0,00;0,00;0,00;0,00
ID0343;La27-25_ Lo67-25;WS10M;A2011;0,00;0,00;0,641025641;0,342105263;0,00;0,00;0,00;0,00;0,00
ID0344;La27-25_ Lo67-25;WS10M;A2012;0,00;0,00;0,538461538;0,447368421;0,00;0,00;0,00;0,00;0,00
ID0345;La27-25_ Lo67-25;WS10M;A2013;0,00;0,00;0,61025641;0,373684211;0,00;0,00;0,00;0,00;0,00
ID0346;La27-25_ Lo67-25;WS10M;A2014;0,00;0,00;0,430769231;0,557894737;0,00;0,00;0,00;0,00;0,00
ID0347;La27-25_ Lo67-25;WS10M;A2015;0,00;0,00;0,107692308;0,889473684;0,00;0,00;0,00;0,00;0,00
ID0348;La27-25_ Lo67-25;WS10M;A2016;0,00;0,00;0,712820513;0,268421053;0,00;0,00;0,00;0,00;0,00
ID0349;La27-25_ Lo67-25;WS10M;A2017;0,00;0,00;0,687179487;0,294736842;0,00;0,00;0,00;0,00;0,00
ID0350;La27-25_ Lo67-25;WS10M;A2018;0,00;0,00;0,579487179;0,405263158;0,00;0,00;0,00;0,00;0,00
ID0351;La27-25_ Lo67-25;WS10M;A2019;0,00;0,00;0,605128205;0,378947368;0,00;0,00;0,00;0,00;0,00
ID0352;La27-25_ Lo67-25;WS50M;A1981;0,00;0,00;0,394871795;0,594736842;0,00;0,00;0,00;0,00;0,00
ID0353;La27-25_ Lo67-25;WS50M;A1982;0,00;0,00;0,097435897;0,9;0,00;0,00;0,00;0,00;0,00
ID0354;La27-25_ Lo67-25;WS50M;A1983;0,00;0,00;0,00;0,973913043;0,026086957;0,00;0,00;0,00;0,00
ID0355;La27-25_ Lo67-25;WS50M;A1984;0,00;0,00;0,00;0,92173913;0,07826087;0,00;0,00;0,00;0,00
ID0356;La27-25_ Lo67-25;WS50M;A1985;0,00;0,00;0,097435897;0,9;0,00;0,00;0,00;0,00;0,00
ID0357;La27-25_ Lo67-25;WS50M;A1986;0,00;0,00;0,133333333;0,863157895;0,00;0,00;0,00;0,00;0,00
ID0358;La27-25_ Lo67-25;WS50M;A1987;0,00;0,00;0,00;0,869565217;0,130434783;0,00;0,00;0,00;0,00
ID0359;La27-25_ Lo67-25;WS50M;A1988;0,00;0,00;0,148717949;0,847368421;0,00;0,00;0,00;0,00;0,00
ID0360;La27-25_ Lo67-25;WS50M;A1989;0,00;0,00;0,107692308;0,889473684;0,00;0,00;0,00;0,00;0,00
ID0361;La27-25_ Lo67-25;WS50M;A1990;0,00;0,00;0,241025641;0,752631579;0,00;0,00;0,00;0,00;0,00
ID0362;La27-25_ Lo67-25;WS50M;A1991;0,00;0,00;0,092307692;0,905263158;0,00;0,00;0,00;0,00;0,00
ID0363;La27-25_ Lo67-25;WS50M;A1992;0,00;0,00;0,497435897;0,489473684;0,00;0,00;0,00;0,00;0,00
ID0364;La27-25_ Lo67-25;WS50M;A1993;0,00;0,00;0,312820513;0,678947368;0,00;0,00;0,00;0,00;0,00
ID0365;La27-25_ Lo67-25;WS50M;A1994;0,00;0,00;0,420512821;0,568421053;0,00;0,00;0,00;0,00;0,00
ID0366;La27-25_ Lo67-25;WS50M;A1995;0,00;0,00;0,451282051;0,536842105;0,00;0,00;0,00;0,00;0,00
ID0367;La27-25_ Lo67-25;WS50M;A1996;0,00;0,00;0,441025641;0,547368421;0,00;0,00;0,00;0,00;0,00
ID0368;La27-25_ Lo67-25;WS50M;A1997;0,00;0,00;0,00;0,882608696;0,117391304;0,00;0,00;0,00;0,00
ID0369;La27-25_ Lo67-25;WS50M;A1998;0,00;0,00;0,282051282;0,710526316;0,00;0,00;0,00;0,00;0,00
ID0370;La27-25_ Lo67-25;WS50M;A1999;0,00;0,00;0,00;0,943478261;0,056521739;0,00;0,00;0,00;0,00
ID0371;La27-25_ Lo67-25;WS50M;A2000;0,00;0,00;0,00;0,782608696;0,217391304;0,00;0,00;0,00;0,00
ID0372;La27-25_ Lo67-25;WS50M;A2001;0,00;0,00;0,287179487;0,705263158;0,00;0,00;0,00;0,00;0,00
ID0373;La27-25_ Lo67-25;WS50M;A2002;0,00;0,00;0,066666667;0,931578947;0,00;0,00;0,00;0,00;0,00
ID0374;La27-25_ Lo67-25;WS50M;A2003;0,00;0,00;0,374358974;0,615789474;0,00;0,00;0,00;0,00;0,00
ID0375;La27-25_ Lo67-25;WS50M;A2004;0,00;0,00;0,4;0,589473684;0,00;0,00;0,00;0,00;0,00
ID0376;La27-25_ Lo67-25;WS50M;A2005;0,00;0,00;0,292307692;0,7;0,00;0,00;0,00;0,00;0,00
ID0377;La27-25_ Lo67-25;WS50M;A2006;0,00;0,00;0,271794872;0,721052632;0,00;0,00;0,00;0,00;0,00
ID0378;La27-25_ Lo67-25;WS50M;A2007;0,00;0,00;0,312820513;0,678947368;0,00;0,00;0,00;0,00;0,00
ID0379;La27-25_ Lo67-25;WS50M;A2008;0,00;0,00;0,466666667;0,521052632;0,00;0,00;0,00;0,00;0,00
ID0380;La27-25_ Lo67-25;WS50M;A2009;0,00;0,00;0,092307692;0,905263158;0,00;0,00;0,00;0,00;0,00
ID0381;La27-25_ Lo67-25;WS50M;A2010;0,00;0,00;0,241025641;0,752631579;0,00;0,00;0,00;0,00;0,00
ID0382;La27-25_ Lo67-25;WS50M;A2011;0,00;0,00;0,297435897;0,694736842;0,00;0,00;0,00;0,00;0,00
ID0383;La27-25_ Lo67-25;WS50M;A2012;0,00;0,00;0,158974359;0,836842105;0,00;0,00;0,00;0,00;0,00
ID0384;La27-25_ Lo67-25;WS50M;A2013;0,00;0,00;0,164102564;0,831578947;0,00;0,00;0,00;0,00;0,00
ID0385;La27-25_ Lo67-25;WS50M;A2014;0,00;0,00;0,00;0,873913043;0,126086957;0,00;0,00;0,00;0,00
ID0386;La27-25_ Lo67-25;WS50M;A2015;0,00;0,00;0,00;0,526086957;0,473913043;0,00;0,00;0,00;0,00
ID0387;La27-25_ Lo67-25;WS50M;A2016;0,00;0,00;0,533333333;0,452631579;0,00;0,00;0,00;0,00;0,00
ID0388;La27-25_ Lo67-25;WS50M;A2017;0,00;0,00;0,297435897;0,694736842;0,00;0,00;0,00;0,00;0,00
ID0389;La27-25_ Lo67-25;WS50M;A2018;0,00;0,00;0,251282051;0,742105263;0,00;0,00;0,00;0,00;0,00
ID0390;La27-25_ Lo67-25;WS50M;A2019;0,00;0,00;0,174358974;0,821052632;0,00;0,00;0,00;0,00;0,00
ID0391;La27-25_ Lo67-75;WS10M;A1981;0,00;0,00;0,38974359;0,6;0,00;0,00;0,00;0,00;0,00
ID0392;La27-25_ Lo67-75;WS10M;A1982;0,00;0,00;0,00;0,930434783;0,069565217;0,00;0,00;0,00;0,00
ID0393;La27-25_ Lo67-75;WS10M;A1983;0,00;0,00;0,00;0,886956522;0,113043478;0,00;0,00;0,00;0,00
ID0394;La27-25_ Lo67-75;WS10M;A1984;0,00;0,00;0,00;0,830434783;0,169565217;0,00;0,00;0,00;0,00
ID0395;La27-25_ Lo67-75;WS10M;A1985;0,00;0,00;0,102564103;0,894736842;0,00;0,00;0,00;0,00;0,00
ID0396;La27-25_ Lo67-75;WS10M;A1986;0,00;0,00;0,2;0,794736842;0,00;0,00;0,00;0,00;0,00
ID0397;La27-25_ Lo67-75;WS10M;A1987;0,00;0,00;0,00;0,765217391;0,234782609;0,00;0,00;0,00;0,00
ID0398;La27-25_ Lo67-75;WS10M;A1988;0,00;0,00;0,00;0,92173913;0,07826087;0,00;0,00;0,00;0,00
ID0399;La27-25_ Lo67-75;WS10M;A1989;0,00;0,00;0,015384615;0,984210526;0,00;0,00;0,00;0,00;0,00
ID0400;La27-25_ Lo67-75;WS10M;A1990;0,00;0,00;0,123076923;0,873684211;0,00;0,00;0,00;0,00;0,00
ID0401;La27-25_ Lo67-75;WS10M;A1991;0,00;0,00;0,102564103;0,894736842;0,00;0,00;0,00;0,00;0,00
ID0402;La27-25_ Lo67-75;WS10M;A1992;0,00;0,00;0,682051282;0,3;0,00;0,00;0,00;0,00;0,00
ID0403;La27-25_ Lo67-75;WS10M;A1993;0,00;0,00;0,087179487;0,910526316;0,00;0,00;0,00;0,00;0,00
ID0404;La27-25_ Lo67-75;WS10M;A1994;0,00;0,00;0,61025641;0,373684211;0,00;0,00;0,00;0,00;0,00
ID0405;La27-25_ Lo67-75;WS10M;A1995;0,00;0,00;0,461538462;0,526315789;0,00;0,00;0,00;0,00;0,00
ID0406;La27-25_ Lo67-75;WS10M;A1996;0,00;0,00;0,523076923;0,463157895;0,00;0,00;0,00;0,00;0,00
ID0407;La27-25_ Lo67-75;WS10M;A1997;0,00;0,00;0,00;0,743478261;0,256521739;0,00;0,00;0,00;0,00
